name,url,boxrec_id,slug,db_matched
Elijah Flores,https://boxrec.com/cn/box-pro/1056207,1056207,,no
Jack Burke,https://boxrec.com/en/box-pro/10538,10538,,no
Courage Tshabalala,https://boxrec.com/en/box-pro/9008,9008,courage-tshabalala,yes
Maria Soledad Vargas,https://boxrec.com/fr/box-pro/701779,701779,,no
Frank Herlihy,https://boxrec.com/en/box-pro/100342,100342,frank-herlihy,yes
Felix Cash,https://boxrec.com/en/box-pro/759462,759462,felix-cash,yes
Nobuhiro Ishida,https://boxrec.com/en/box-pro/24450,24450,,no
Clay Collard,https://boxrec.com/en/box-pro/802494,802494,,no
Malik Lewis,https://boxrec.com/en/box-pro/861592,861592,,no
Earl Hargrove,https://boxrec.com/de/box-pro/2915,2915,,no
Burley Brooks,https://boxrec.com/en/box-pro/861686,861686,burley-brooks,yes
Xavier Bocanegra,https://boxrec.com/en/box-pro/1007762,1007762,xavier-bocanegra,yes
Pipino Cuevas,https://boxrec.com/de/box-pro/2224,2224,pipino-cuevas,yes
Rafael Solis,https://boxrec.com/en/box-pro/2681,2681,,no
Jenn Gonzalez,https://boxrec.com/fr/box-pro/794844,794844,,no
Faiga Opelu,https://boxrec.com/en/box-pro/790906,790906,,no
Mark Dickinson,https://boxrec.com/en/box-pro/864986,864986,mark-dickinson,yes
Alex Rios,https://boxrec.com/en/box-pro/5894,5894,,no
Derick Miller Jr,https://boxrec.com/en/box-pro/859664,859664,,no
Henry Hank,https://boxrec.com/en/box-pro/10851,10851,henry-hank,yes
George Acosta,https://boxrec.com/en/box-pro/791376,791376,george-acosta,yes
Joshua Brueckner,https://boxrec.com/en/box-pro/902024,902024,joshua-brueckner,yes
Steve Quinonez,https://boxrec.com/en/box-pro/7215,7215,,no
Vincenzo Gualtieri,https://boxrec.com/en/box-pro/732177,732177,,no
Darnell Boone,https://boxrec.com/en/box-pro/255010,255010,,no
Edgar Barcenas,https://boxrec.com/en/box-pro/17022,17022,,no
Carlos Molina,https://boxrec.com/en/box-pro/240119,240119,carlos-molina,yes
Ed Latimore,https://boxrec.com/en/box-pro/641641,641641,ed-latimore,yes
David Izon,https://boxrec.com/en/box-pro/5010,5010,david-izon,yes
Vivian Harris,https://boxrec.com/en/box-pro/8962,8962,vivian-harris,yes
Bilal Jkitou,https://boxrec.com/en/box-pro/709711,709711,bilel-jkitou,yes
Mike Grable,https://boxrec.com/fr/box-pro/8256,8256,,no
Marcos Hernandez,https://boxrec.com/en/box-pro/654737,654737,marcos-hernandez,yes
Jeff Fenech,https://boxrec.com/en/box-pro/817,817,jeff-fenech,yes
Jorge Solis,https://boxrec.com/en/box-pro/72616,72616,,no
Matt Conway,https://boxrec.com/en/box-pro/721546,721546,matt-conway,yes
Jason Litzau,https://boxrec.com/en/box-pro/151152,151152,,no
Mike Culbert,https://boxrec.com/en/box-pro/6956,6956,mike-culbert,yes
Jose Ulloa,https://boxrec.com/en/box-pro/805188,805188,jose-ulloa,yes
Johansen Alvarez Suarez,https://boxrec.com/en/box-pro/1022029,1022029,,no
Bernardo Mercado,https://boxrec.com/ru/box-pro/394,394,,no
Carlos Quintana,https://boxrec.com/en/box-pro/23664,23664,,no
Meldrick Taylor,https://boxrec.com/en/box-pro/000553,000553,,no
Freddy Hernandez,https://boxrec.com/en/box-pro/45950,45950,freddy-hernandez,yes
Emmanuel Chance,https://boxrec.com/en/box-pro/1061290,1061290,,no
Argi Cortes,https://boxrec.com/en/box-pro/685573,685573,argi-cortes,yes
Samuel Molina,https://boxrec.com/en/box-pro/805962,805962,,no
Hector Arroyo,https://boxrec.com/en/box-pro/7510,7510,,no
Jack Cullen,https://boxrec.com/en/box-pro/771883,771883,jack-cullen,yes
Victor Aranda,https://boxrec.com/en/box-pro/861433,861433,victor-aranda,yes
Rocky Pepeli,https://boxrec.com/en/box-pro/5018,5018,,no
Avery Sparrow,https://boxrec.com/en/box-pro/691895,691895,,no
Ivan Nikolov,https://boxrec.com/en/box-pro/813004,813004,ivan-nikolov,yes
Eddie Gomez,https://boxrec.com/en/box-pro/550958,550958,eddie-gomez,yes
Lizette Lopez,https://boxrec.com/en/box-pro/1041187,1041187,lizette-lopez,yes
Tony Harrison,https://boxrec.com/en/box-pro/448,448,,no
Francisco Palacios,https://boxrec.com/en/box-pro/243049,243049,francisco-palacios_0,yes
Karriss Artingstall,https://boxrec.com/en/box-pro/899827,899827,,no
Mike Gibbons,https://boxrec.com/en/box-pro/11267,11267,mike-gibbons,yes
Gene Hatcher,https://boxrec.com/en/box-pro/1975,1975,,no
Curtis Parker,https://boxrec.com/en/box-pro/562,562,curtis-parker,yes
Gerrie Coetzee,https://boxrec.com/en/box-pro/176,176,gerrie-coetzee,yes
Paul Denino,https://boxrec.com/en/box-pro/1120889.,1120889,,no
Danny O'Connor,https://boxrec.com/en/box-pro/467571,467571,danny-oconnor,yes
Calvin Brock,https://boxrec.com/en/box-pro/32493,32493,calvin-brock,yes
Francisco Casillas,https://boxrec.com/en/box-pro/1045608,1045608,,no
Ahmad Muhammad Jones,https://boxrec.com/en/box-pro/974645,974645,,no
Carlos Manuel Baldomir,https://boxrec.com/en/box-pro/7612,7612,carlos-baldomir,yes
Khetag Pliev,https://boxrec.com/en/box-pro/789816,789816,,no
Andy Maskey,https://boxrec.com/en/box-pro/234405,234405,,no
Rance Ward,https://boxrec.com/en/box-pro/884172,884172,rance-ward,yes
Carlos Black,https://boxrec.com/en/box-pro/718271,718271,,no
Thomas Williams Jr,https://boxrec.com/en/box-pro/551332,551332,thomas-williams-jr,yes
Dana Coolwell,https://boxrec.com/en/box-pro/870675,870675,dana-coolwell,yes
Stacey Selby,https://boxrec.com/en/box-pro/933507,933507,stacey-selby,yes
Charles Whittaker,https://boxrec.com/en/box-pro/15135,15135,,no
Kenia Stephanie Enriquez,https://boxrec.com/en/box-pro/619551,619551,kenia-enriquez,yes
Felix Diaz,https://boxrec.com/en/box-pro/502699,502699,felix-diaz,yes
Oscar Santana,https://boxrec.com/en/box-pro/562945,562945,oscar-santana,yes
Joshua Conley,https://boxrec.com/en/box-pro/587125,587125,joshua-conley,yes
Elijah McCall,https://boxrec.com/en/box-pro/456666,456666,,no
Adrian Estrella,https://boxrec.com/en/box-pro/552730,552730,adrian-estrella,yes
Esquiva Falcao,https://boxrec.com/en/box-pro/675297,675297,esquiva-falcao,yes
Dayan Depestre,https://boxrec.com/en/box-pro/1079484,1079484,,no
Luther Clay,https://boxrec.com/en/box-pro/743865,743865,luther-clay,yes
Brian Velasquez,https://boxrec.com/en/box-pro/905852,905852,,no
Yuniesky Gonzalez,https://boxrec.com/en/box-pro/554533,554533,yunieski-gonzalez,yes
April Hunter,https://boxrec.com/pl/box-pro/901104,901104,april-hunter,yes
Marvin Cordova Jr,https://boxrec.com/en/box-pro/265890,265890,marvin-cordova-jr,yes
Paul Butler,https://boxrec.com/en/box-pro/554173,554173,paul-butler_0,yes
Pinklon Thomas,https://boxrec.com/en/box-pro/880,880,pinklon-thomas,yes
Cameron Krael,https://boxrec.com/en/box-pro/583594,583594,,no
Leon Lawson III,https://boxrec.com/en/box-pro/817857,817857,leon-lawson-iii,yes
Mario Lopez,https://boxrec.com/en/box-pro/46763,46763,mario-lopez,yes
Kazuki Anaguchi,https://boxrec.com/en/box-pro/1022028,1022028,,no
Aaron Coley,https://boxrec.com/en/box-pro/610437,610437,,no
Raquel Miller,https://boxrec.com/en/box-pro/757208,757208,raquel-miller,yes
Maria Antunez,https://boxrec.com/en/box-pro/874055,874055,,no
Lou Esa,https://boxrec.com/en/box-pro/17715,17715,lou-esa,yes
Yuki Nonaka,https://boxrec.com/en/box-pro/167522,167522,,no
Sebastian Hernandez Reyes,https://boxrec.com/en/box-pro/980578,980578,,no
Jesus Ivan Delgado,https://boxrec.com/en/box-pro/676232,676232,ivan-delgado,yes
Leotis Martin,https://boxrec.com/en/box-pro/11981,11981,,no
Iran Barkley,https://boxrec.com/en/box-pro/000447,000447,,no
Jimmy Bivins,https://boxrec.com/en/box-pro/9974,9974,,no
Wilfredo Rivera,https://boxrec.com/en/box-pro/6757,6757,,no
Jesus Gonzalez,https://boxrec.com/ru/box-pro/933538,933538,,no
Bradley Pryce,https://boxrec.com/en/box-pro/14830,14830,bradley-pryce,yes
Jorge Paez,https://boxrec.com/en/proboxer/0468,0468,,no
Tony Pep,https://boxrec.com/en/box-pro/1159,1159,,no
Eduardo Baez,https://boxrec.com/en/box-pro/672389,672389,eduardo-baez,yes
Imran Haddabah,https://boxrec.com/fr/box-pro/904274,904274,,no
Misael Sanchez,https://boxrec.com/en/box-pro/729367,729367,,no
Adam Lopez,https://boxrec.com/en/box-pro/597961,597961,,no
Miguel Beltran,https://boxrec.com/en/box-pro/394325,394325,miguel-beltran-jr,yes
Acelino Freitas,https://boxrec.com/en/box-pro/006563,006563,,no
Mateusz Masternak,https://boxrec.com/en/box-pro/358968,358968,mateusz-masternak,yes
Genesis Lopez,https://boxrec.com/en/box-pro/849877,849877,genesis-lopez,yes
Ahmet Patterson,https://boxrec.com/en/box-pro/549622,549622,ahmet-patterson,yes
Roger Gutierrez,https://boxrec.com/en/box-pro/667459,667459,roger-gutierrez,yes
Eddie Croft,https://boxrec.com/en/box-pro/5490,5490,,no
Keith Nesbitt,https://boxrec.com/en/box-pro/245937,245937,,no
Frank Lux,https://boxrec.com/de/box-pro/2509,2509,,no
David Garcia,https://boxrec.com/en/box-pro/865103,865103,,no
Quincy Taylor,https://boxrec.com/en/box-pro/545,545,quincy-taylor,yes
Don Halpin,https://boxrec.com/en/box-pro/2397,2397,don-halpin,yes
Jade Bornea,https://boxrec.com/en/box-pro/700958,700958,jade-bornea,yes
Aline Pereira - Box-pro,https://boxrec.com/en/box-pro/892207,892207,aline-pereira,yes
Khalid Twaiti,https://boxrec.com/en/box-pro/788793,788793,khalid-twaiti,yes
Shawn Townsend,https://boxrec.com/en/box-pro/51905,51905,,no
Pierce O'Leary,https://boxrec.com/fr/box-pro/892477,892477,pierce-oleary,yes
Dominique Roundtree,https://boxrec.com/en/box-pro/872608,872608,dominique-roundtree,yes
Darroll Wilson,https://boxrec.com/en/box-pro/13895,13895,darroll-wilson,yes
Peter Buckley,https://boxrec.com/en/box-pro/3372,3372,peter-buckley,yes
Ayub Kalule,https://boxrec.com/en/box-pro/2324,2324,ayub-kalule,yes
Patrick Mailata,https://boxrec.com/en/box-pro/850800,850800,,no
Marty Robbins,https://boxrec.com/en/box-pro/20463,20463,,no
Criztec Bazaldua,https://boxrec.com/ru/box-pro/1065150,1065150,,no
Jose de Jesus Macias,https://boxrec.com/de/box-pro/575459,575459,jose-de-jesus-macias,yes
Marcus Bates,https://boxrec.com/en/box-pro/654866,654866,,no
Billy Wright,https://boxrec.com/en/box-pro/4809,4809,billy-wright,yes
Jesse James Leija,https://boxrec.com/en/box-pro/8418,8418,,no
John Rincon,https://boxrec.com/en/box-pro/857478,857478,,no
Ana Maria Torres,https://boxrec.com/en/box-pro/14059,14059,,no
Cornelius White,https://boxrec.com/en/box-pro/419991,419991,,no
Ivy Calvin,https://boxrec.com/en/box-pro/21325,21325,ivy-calvin,yes
Sonny Ali,https://boxrec.com/en/box-pro/1042087,1042087,,no
Abdallah Yoba,https://boxrec.com/en/box-pro/866289,866289,abdallah-yoba,yes
Justin Goodson,https://boxrec.com/en/box-pro/882549,882549,,no
Anne Sophie Mathis,https://boxrec.com/en/box-pro/18671,18671,,no
Lorenzo Medina,https://boxrec.com/en/box-pro/1073822,1073822,,no
Harry Arroyo,https://boxrec.com/en/box-pro/3044,3044,,no
Curtis Cokes,https://boxrec.com/en/proboxer/012555,012555,,no
David Navarro,https://boxrec.com/en/box-pro/861681,861681,,no
Junior Anthony Wright,https://boxrec.com/en/box-pro/584992,584992,,no
Mark Heffron,https://boxrec.com/en/box-pro/542897,542897,mark-heffron,yes
Juan Leon,https://boxrec.com/de/box-pro/818891,818891,,no
Zhankosh Turarov,https://boxrec.com/en/box-pro/483668,483668,,no
Packey McFarland,https://boxrec.com/en/box-pro/36384,36384,,no
Adrian Stone,https://boxrec.com/en/box-pro/14696,14696,adrian-stone,yes
Aleksandr Ustinov,https://boxrec.com/en/box-pro/314868,314868,aleksandr-ustinov,yes
Julian Gonzalez,https://boxrec.com/es/box-pro/1021224,1021224,,no
Alexis Garcia,https://boxrec.com/en/box-pro/776493,776493,,no
Rodolfo Gomez Jr,https://boxrec.com/en/box-pro/466607,466607,rodolfo-gomez-jr,yes
Andrii Rudenko,https://boxrec.com/en/box-pro/374937,374937,andrii-rudenko,yes
Brandon Esch,https://boxrec.com/en/box-pro/386129,386129,,no
Jose Aldo,https://boxrec.com/en/box-pro/896247,896247,,no
David Banks,https://boxrec.com/en/box-pro/294190,294190,david-banks,yes
Alex Martin,https://boxrec.com/en/box-pro/645114,645114,alex-martin,yes
Isaac Avelar,https://boxrec.com/en/box-pro/719645,719645,,no
Sulem Urbina,https://boxrec.com/en/box-pro/764409,764409,sulem-urbina,yes
Israel Vazquez,https://boxrec.com/cn/proboxer/9086,9086,israel-vazquez,yes
Zahir Raheem,https://boxrec.com/en/box-pro/19994,19994,zahir-raheem,yes
Melton Bowen,https://boxrec.com/en/box-pro/5116,5116,melton-bowen,yes
Joey Archer,https://boxrec.com/en/box-pro/11396,11396,joey-archer,yes
CJ Vescio,https://boxrec.com/en/box-pro/31070,31070,,no
Donovan George,https://boxrec.com/en/box-pro/267736,267736,donovan-george,yes
Siphesihle Mntungwa,https://boxrec.com/en/box-pro/724733,724733,,no
Anthony Crolla,https://boxrec.com/en/box-pro/371746,371746,anthony-crolla,yes
Daniel Bean,https://boxrec.com/en/box-pro/861693,861693,,no
Michael Katsidis,https://boxrec.com/en/box-pro/79141,79141,michael-katsidis,yes
Tony DeMarco,https://boxrec.com/en/box-pro/9701,9701,tony-demarco,yes
Maureen Shea,https://boxrec.com/en/box-pro/326922,326922,maureen-shea,yes
Jesus Marcelo Andres Cuellar,https://boxrec.com/en/box-pro/457150,457150,jesus-cuellar,yes
Michael Stewart,https://boxrec.com/en/box-pro/15710,15710,,no
Reinaldo Gonzalez,https://boxrec.com/en/box-pro/538841,538841,,no
Santiago Barajas,https://boxrec.com/en/box-pro/1142579,1142579,,no
Anthony Mathias,https://boxrec.com/en/box-pro/60809,60809,,no
Mark Vito,https://boxrec.com/en/box-pro/352235,352235,,no
Shailock Goyri,https://boxrec.com/en/box-pro/820933,820933,shailock-goyri,yes
Zaquin Moses,https://boxrec.com/fr/box-pro/1175479,1175479,,no
Rick Horsburgh,https://boxrec.com/en/box-pro/38993,38993,rick-horsburgh,yes
Famous Wilson,https://boxrec.com/en/box-pro/863786,863786,,no
Luis Reynaldo Nunez,https://boxrec.com/en/box-pro/854611,854611,,no
Sugar Ray Seales,https://boxrec.com/en/box-pro/11449,11449,,no
Nelson Hampton,https://boxrec.com/en/box-pro/811601,811601,,no
Tristan Kalkreuth,https://boxrec.com/en/box-pro/863946,863946,tristan-kalkreuth,yes
Jose Angulo,https://boxrec.com/en/box-pro/763043,763043,,no
Erik Ruiz,https://boxrec.com/en/box-pro/569464,569464,erik-ruiz,yes
Patricio Manuel,https://boxrec.com/en/box-pro/846760,846760,patricio-manuel,yes
Maisey Rose Courtney,https://boxrec.com/en/box-pro/1038792,1038792,,no
Raul Franco,https://boxrec.com/en/box-pro/5447,5447,,no
Robin Reid,https://boxrec.com/en/box-pro/5000,5000,robin-reid,yes
Larry Barnes,https://boxrec.com/en/box-pro/2162,2162,larry-barnes,yes
Ariel Vasquez,https://boxrec.com/en/box-pro/325271,325271,,no
Frank Tate,https://boxrec.com/en/box-pro/464,464,,no
James Wilkins,https://boxrec.com/en/box-pro/760361,760361,james-wilkins,yes
Ricardo Espinoza Franco,https://boxrec.com/en/box-pro/707957,707957,,no
Jackson Marinez,https://boxrec.com/en/box-pro/746605,746605,jackson-marinez,yes
Isaac Cruz,https://boxrec.com/en/box-pro/6242,6242,,no
Henry Clark,https://boxrec.com/en/box-pro/11977,11977,,no
Alexander Rhodes,https://boxrec.com/en/box-pro/1212823,1212823,,no
Scott Alexander,https://boxrec.com/en/box-pro/499685,499685,scott-alexander,yes
Isaac Chavez,https://boxrec.com/en/box-pro/1171943,1171943,,no
Harold Johnson,https://boxrec.com/en/box-pro/6138,6138,harold-johnson,yes
Jose Lopez,https://boxrec.com/en/box-pro/582937,582937,,no
Pablo Cruz,https://boxrec.com/en/box-pro/611368,611368,pablo-cruz,yes
Daniel Argueta,https://boxrec.com/en/box-pro/605350,605350,daniel-argueta,yes
Federico Pacheco Jr,https://boxrec.com/es/box-pro/1118340,1118340,,no
Mattia Faraoni,https://boxrec.com/en/box-pro/723298,723298,,no
Jose Marruffo,https://boxrec.com/en/box-pro/573076,573076,,no
Ruben Galvan,https://boxrec.com/en/box-pro/16822,16822,ruben-galvan,yes
Seth Mitchell,https://boxrec.com/en/box-pro/435230,435230,,no
Edy Valencia Mercado,https://boxrec.com/en/box-pro/674473,674473,,no
Ariel Esteban Bracamonte,https://boxrec.com/en/box-pro/790637,790637,ariel-esteban-bracamonte,yes
Julio Pablo Chacon,https://boxrec.com/en/box-pro/15364,15364,,no
Claudio Marrero,https://boxrec.com/en/box-pro/546653,546653,claudio-marrero,yes
Ismael Laguna,https://boxrec.com/en/box-pro/12680,12680,ismael-laguna,yes
Hunter Turbyfill,https://boxrec.com/en/box-pro/1053765,1053765,hunter-turbyfill,yes
Chris Avalos,https://boxrec.com/en/box-pro/441661,441661,chris-avalos,yes
Luis Garcia,https://boxrec.com/en/box-pro/462931,462931,,no
Gary Stretch,https://boxrec.com/en/box-pro/3911,3911,gary-stretch,yes
Freddie Norwood,https://boxrec.com/en/box-pro/1943,1943,freddie-norwood,yes
John Duddy,https://boxrec.com/en/box-pro/213891,213891,john-duddy,yes
Ryo Akaho,https://boxrec.com/en/box-pro/296790,296790,ryo-akaho,yes
Jim Braddock,https://boxrec.com/en/proboxer/012072,012072,,no
Chasity Martin,https://boxrec.com/en/box-pro/738561,738561,chasity-martin,yes
Art Aragon,https://boxrec.com/en/box-pro/9705,9705,art-aragon,yes
Desmond Finger,https://boxrec.com/en/box-pro/162327,162327,,no
Danny Williams,https://boxrec.com/en/box-pro/006522,006522,,no
Shinard Bunch,https://boxrec.com/en/box-pro/865009,865009,shinard-bunch,yes
Scott Frank,https://boxrec.com/en/box-pro/2651,2651,scott-frank,yes
Muhsin Cason,https://boxrec.com/en/box-pro/831122,831122,muhsin-cason,yes
Mike Gavronski,https://boxrec.com/en/box-pro/522845,522845,mike-gavronski,yes
Lionel Butler,https://boxrec.com/en/box-pro/1641,1641,,no
Denis Lebedev,https://boxrec.com/en/box-pro/34020,34020,denis-lebedev,yes
Tommy Thomas,https://boxrec.com/en/box-pro/2428,2428,tommy-thomas,yes
James Perkins,https://boxrec.com/fr/box-pro/890017,890017,,no
Stevie Johnston,https://boxrec.com/en/box-pro/4968,4968,,no
Anthony Hines,https://boxrec.com/en/box-pro/848417,848417,anthony-hines,yes
Jessie Marsh,https://boxrec.com/en/box-pro/41362,41362,jessie-marsh,yes
Jorge Diaz,https://boxrec.com/en/box-pro/429246,429246,jorge-diaz,yes
Darryl Tyson,https://boxrec.com/en/box-pro/5222,5222,,no
Barney Ross,https://boxrec.com/en/box-pro/8996,8996,barney-ross,yes
Jose Roman Vazquez,https://boxrec.com/en/box-pro/787585,787585,,no
Jackson Jon England,https://boxrec.com/en/box-pro/797511,797511,,no
Mayerlin Rivas,https://boxrec.com/en/box-pro/426105,426105,,no
Jaylan Phillips,https://boxrec.com/es/box-pro/1025407,1025407,,no
Johnny Risko,https://boxrec.com/en/box-pro/12063,12063,,no
Anthony Young,https://boxrec.com/en/box-pro/585569,585569,anthony-young,yes
Irichelle Duran,https://boxrec.com/en/box-pro/20449,20449,irichelle-duran,yes
Ben Askren,https://boxrec.com/en/box-pro/992504,992504,ben-askren,yes
Carl Daniels,https://boxrec.com/en/box-pro/1452,1452,,no
Kevin Salgado Zambrano,https://boxrec.com/en/box-pro/812333,812333,,no
Glenwood Brown,https://boxrec.com/en/box-pro/4175,4175,,no
Thomas Galbraith,https://boxrec.com/en/box-pro/1083534,1083534,,no
Diego De La Hoya,https://boxrec.com/de/box-pro/662406,662406,diego-de-la-hoya,yes
Art Jimmerson,https://boxrec.com/en/box-pro/2044,2044,art-jimmerson,yes
Edison Miranda,https://boxrec.com/en/box-pro/037138,037138,,no
Vinny Maddalone,https://boxrec.com/en/box-pro/15816,15816,,no
Paul Vaden,https://boxrec.com/en/box-pro/3889,3889,,no
Brian Damian Chaves,https://boxrec.com/en/box-pro/707163,707163,,no
Ossie Ocasio,https://boxrec.com/en/box-pro/864,864,,no
Jose Manuel Urtain,https://boxrec.com/en/box-pro/16593,16593,,no
Juan Carlos Payano,https://boxrec.com/en/box-pro/545444,545444,,no
Enzo Fiermonte,https://boxrec.com/en/box-pro/59302,59302,enzo-fiermonte,yes
Daniyar Yeleussinov,https://boxrec.com/en/box-pro/828463,828463,daniyar-yeleussinov,yes
David Cruz,https://boxrec.com/en/box-pro/730547,730547,david-cruz,yes
Miguel Flores,https://boxrec.com/en/box-pro/504894,504894,miguel-flores,yes
Kevin Johnson,https://boxrec.com/en/box-pro/173416,173416,kevin-johnson,yes
Jose Torres,https://boxrec.com/en/box-pro/23151,23151,jose-torres_0,yes
Mark Johnson,https://boxrec.com/en/box-pro/3240,3240,,no
