url,filename,file_path
https://boxrec.com/en/box-pro/9195,en_box-pro_9195.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_9195.html
https://boxrec.com/en/box-pro/899454,en_box-pro_899454.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_899454.html
https://boxrec.com/en/box-pro/175807,en_box-pro_175807.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_175807.html
https://boxrec.com/en/box-pro/703721,en_box-pro_703721.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_703721.html
https://boxrec.com/en/box-pro/389947,en_box-pro_389947.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_389947.html
https://boxrec.com/en/box-pro/71275,en_box-pro_71275.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_71275.html
https://boxrec.com/en/box-pro/155418,en_box-pro_155418.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_155418.html
https://boxrec.com/en/box-pro/56805,en_box-pro_56805.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_56805.html
https://boxrec.com/en/box-pro/620289,en_box-pro_620289.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_620289.html
https://boxrec.com/en/box-pro/90519,en_box-pro_90519.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_90519.html
https://boxrec.com/en/box-pro/489556,en_box-pro_489556.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_489556.html
https://boxrec.com/en/box-pro/9316,en_box-pro_9316.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_9316.html
https://boxrec.com/en/box-pro/1726,en_box-pro_1726.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1726.html
https://boxrec.com/en/box-pro/501352,en_box-pro_501352.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_501352.html
https://boxrec.com/en/box-pro/12188,en_box-pro_12188.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_12188.html
https://boxrec.com/en/box-pro/1150880,en_box-pro_1150880.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1150880.html
https://boxrec.com/en/box-pro/20503,en_box-pro_20503.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_20503.html
https://boxrec.com/en/box-pro/696594,en_box-pro_696594.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_696594.html
https://boxrec.com/en/box-pro/012072,en_box-pro_012072.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_012072.html
https://boxrec.com/en/box-pro/1148419,en_box-pro_1148419.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1148419.html
https://boxrec.com/en/box-pro/139555,en_box-pro_139555.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_139555.html
https://boxrec.com/en/box-pro/764923,en_box-pro_764923.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_764923.html
https://boxrec.com/en/box-pro/22181,en_box-pro_22181.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_22181.html
https://boxrec.com/en/box-pro/28426,en_box-pro_28426.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_28426.html
https://boxrec.com/en/box-pro/68392,en_box-pro_68392.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_68392.html
https://boxrec.com/en/box-pro/1178410,en_box-pro_1178410.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1178410.html
https://boxrec.com/en/box-pro/281080,en_box-pro_281080.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_281080.html
https://boxrec.com/en/box-pro/695479,en_box-pro_695479.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_695479.html
https://boxrec.com/en/box-pro/46917,en_box-pro_46917.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_46917.html
https://boxrec.com/en/box-pro/697014,en_box-pro_697014.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_697014.html
https://boxrec.com/en/box-pro/21083,en_box-pro_21083.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_21083.html
https://boxrec.com/en/box-pro/480,en_box-pro_480.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_480.html
https://boxrec.com/en/box-pro/815599,en_box-pro_815599.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_815599.html
https://boxrec.com/en/box-pro/486861,en_box-pro_486861.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_486861.html
https://boxrec.com/en/box-pro/840185,en_box-pro_840185.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_840185.html
https://boxrec.com/en/box-pro/796137,en_box-pro_796137.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_796137.html
https://boxrec.com/en/box-pro/72818,en_box-pro_72818.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_72818.html
https://boxrec.com/en/box-pro/541777,en_box-pro_541777.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_541777.html
https://boxrec.com/en/box-pro/948268,en_box-pro_948268.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_948268.html
https://boxrec.com/en/box-pro/833917,en_box-pro_833917.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_833917.html
https://boxrec.com/en/box-pro/673346,en_box-pro_673346.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_673346.html
https://boxrec.com/en/box-pro/10731,en_box-pro_10731.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_10731.html
https://boxrec.com/en/box-pro/712537,en_box-pro_712537.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_712537.html
https://boxrec.com/en/box-pro/444302,en_box-pro_444302.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_444302.html
https://boxrec.com/en/box-pro/1026719,en_box-pro_1026719.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1026719.html
https://boxrec.com/en/box-pro/482064,en_box-pro_482064.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_482064.html
https://boxrec.com/en/box-pro/199324,en_box-pro_199324.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_199324.html
https://boxrec.com/en/box-pro/670839,en_box-pro_670839.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_670839.html
https://boxrec.com/en/box-pro/10361,en_box-pro_10361.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_10361.html
https://boxrec.com/en/box-pro/2274,en_box-pro_2274.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_2274.html
https://boxrec.com/en/box-pro/1151546,en_box-pro_1151546.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1151546.html
https://boxrec.com/en/box-pro/46852,en_box-pro_46852.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_46852.html
https://boxrec.com/en/box-pro/3035,en_box-pro_3035.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_3035.html
https://boxrec.com/en/box-pro/1025135,en_box-pro_1025135.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1025135.html
https://boxrec.com/en/box-pro/1258732,en_box-pro_1258732.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1258732.html
https://boxrec.com/en/box-pro/459160,en_box-pro_459160.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_459160.html
https://boxrec.com/en/box-pro/696193,en_box-pro_696193.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_696193.html
https://boxrec.com/en/box-pro/843896,en_box-pro_843896.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_843896.html
https://boxrec.com/en/box-pro/569964,en_box-pro_569964.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_569964.html
https://boxrec.com/en/box-pro/5698,en_box-pro_5698.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_5698.html
https://boxrec.com/en/box-pro/873870,en_box-pro_873870.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_873870.html
https://boxrec.com/en/box-pro/28164,en_box-pro_28164.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_28164.html
https://boxrec.com/en/box-pro/778812,en_box-pro_778812.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_778812.html
https://boxrec.com/en/box-pro/032493,en_box-pro_032493.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_032493.html
https://boxrec.com/en/box-pro/238653,en_box-pro_238653.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_238653.html
https://boxrec.com/en/box-pro/598422,en_box-pro_598422.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_598422.html
https://boxrec.com/en/box-pro/742000,en_box-pro_742000.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_742000.html
https://boxrec.com/en/box-pro/19793,en_box-pro_19793.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_19793.html
https://boxrec.com/en/box-pro/595210,en_box-pro_595210.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_595210.html
https://boxrec.com/en/box-pro/316,en_box-pro_316.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_316.html
https://boxrec.com/en/box-pro/1004111,en_box-pro_1004111.html,boxrec_scraper/data/raw/boxrec_html/en_box-pro_1004111.html
